guid,title,pubDate,description,link,media
b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',b'JK Rowling Explains Gender Identity Comments as She Comes Out as Sexual Assault Survivor',b'2020-06-11T13:14:23+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/06/1591861357_jk-rowling.jpg' width='90' height='62' />&quot;That assault happened at a time and in a space where I was vulnerable, and a man capitalised on an opportunity,&quot; said JK Rowling recounting her encounter with domestic violence and sexual abuse in her 20s.""",b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',
b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',b'JK Rowling Explains Gender Identity Comments as She Comes Out as Sexual Assault Survivor',b'2020-06-11T13:14:23+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/06/1591861357_jk-rowling.jpg' width='90' height='62' />&quot;That assault happened at a time and in a space where I was vulnerable, and a man capitalised on an opportunity,&quot; said JK Rowling recounting her encounter with domestic violence and sexual abuse in her 20s.""",b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',
b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',b'JK Rowling Explains Gender Identity Comments as She Comes Out as Sexual Assault Survivor',b'2020-06-11T13:14:23+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/06/1591861357_jk-rowling.jpg' width='90' height='62' />&quot;That assault happened at a time and in a space where I was vulnerable, and a man capitalised on an opportunity,&quot; said JK Rowling recounting her encounter with domestic violence and sexual abuse in her 20s.""",b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',
b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',b'JK Rowling Explains Gender Identity Comments as She Comes Out as Sexual Assault Survivor',b'2020-06-11T13:14:23+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/06/1591861357_jk-rowling.jpg' width='90' height='62' />&quot;That assault happened at a time and in a space where I was vulnerable, and a man capitalised on an opportunity,&quot; said JK Rowling recounting her encounter with domestic violence and sexual abuse in her 20s.""",b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',
b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',b'JK Rowling Explains Gender Identity Comments as She Comes Out as Sexual Assault Survivor',b'2020-06-11T13:14:23+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/06/1591861357_jk-rowling.jpg' width='90' height='62' />&quot;That assault happened at a time and in a space where I was vulnerable, and a man capitalised on an opportunity,&quot; said JK Rowling recounting her encounter with domestic violence and sexual abuse in her 20s.""",b'https://www.news18.com/news/lifestyle/jk-rowling-explains-gender-identity-comments-as-she-comes-out-as-sexual-assault-survivor-2664223.html',
b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',b'Here Are Six Books to Read During Pride Month',b'2020-06-09T18:54:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />LGBTQ Pride Month celebrations in June include pride parades, parties, workshops, symposia and concerts, but since this year is all about social distancing, here are suggestions to mark the occasion with books.""",b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',
b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',b'Here Are Six Books to Read During Pride Month',b'2020-06-09T18:54:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />LGBTQ Pride Month celebrations in June include pride parades, parties, workshops, symposia and concerts, but since this year is all about social distancing, here are suggestions to mark the occasion with books.""",b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',
b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',b'Here Are Six Books to Read During Pride Month',b'2020-06-09T18:54:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />LGBTQ Pride Month celebrations in June include pride parades, parties, workshops, symposia and concerts, but since this year is all about social distancing, here are suggestions to mark the occasion with books.""",b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',
b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',b'Here Are Six Books to Read During Pride Month',b'2020-06-09T18:54:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />LGBTQ Pride Month celebrations in June include pride parades, parties, workshops, symposia and concerts, but since this year is all about social distancing, here are suggestions to mark the occasion with books.""",b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',
b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',b'Here Are Six Books to Read During Pride Month',b'2020-06-09T18:54:40+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2017/06/BOOKS-875.gif' width='90' height='62' />LGBTQ Pride Month celebrations in June include pride parades, parties, workshops, symposia and concerts, but since this year is all about social distancing, here are suggestions to mark the occasion with books.""",b'https://www.news18.com/news/lifestyle/here-are-six-books-to-read-during-pride-month-2661231.html',
b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',b'From Sex Worker Mothers to Lesbian Parents: The Changing Face of Motherhood in India',b'2020-05-10T18:58:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1589117250_mothersday-04.jpg' width='90' height='62' />Pooja Pande\xe2\x80\x99s book \xe2\x80\x98Momspeak: The Funny, Bittersweet Story of Motherhood in India\xe2\x80\x99, outlines some very patriarchal practices that are accepted as norms in our society, even to this day.""",b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',
b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',b'From Sex Worker Mothers to Lesbian Parents: The Changing Face of Motherhood in India',b'2020-05-10T18:58:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1589117250_mothersday-04.jpg' width='90' height='62' />Pooja Pande\xe2\x80\x99s book \xe2\x80\x98Momspeak: The Funny, Bittersweet Story of Motherhood in India\xe2\x80\x99, outlines some very patriarchal practices that are accepted as norms in our society, even to this day.""",b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',
b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',b'From Sex Worker Mothers to Lesbian Parents: The Changing Face of Motherhood in India',b'2020-05-10T18:58:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1589117250_mothersday-04.jpg' width='90' height='62' />Pooja Pande\xe2\x80\x99s book \xe2\x80\x98Momspeak: The Funny, Bittersweet Story of Motherhood in India\xe2\x80\x99, outlines some very patriarchal practices that are accepted as norms in our society, even to this day.""",b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',
b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',b'From Sex Worker Mothers to Lesbian Parents: The Changing Face of Motherhood in India',b'2020-05-10T18:58:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1589117250_mothersday-04.jpg' width='90' height='62' />Pooja Pande\xe2\x80\x99s book \xe2\x80\x98Momspeak: The Funny, Bittersweet Story of Motherhood in India\xe2\x80\x99, outlines some very patriarchal practices that are accepted as norms in our society, even to this day.""",b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',
b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',b'From Sex Worker Mothers to Lesbian Parents: The Changing Face of Motherhood in India',b'2020-05-10T18:58:07+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1589117250_mothersday-04.jpg' width='90' height='62' />Pooja Pande\xe2\x80\x99s book \xe2\x80\x98Momspeak: The Funny, Bittersweet Story of Motherhood in India\xe2\x80\x99, outlines some very patriarchal practices that are accepted as norms in our society, even to this day.""",b'https://www.news18.com/news/india/from-sex-worker-mothers-to-lesbian-parents-the-changing-face-of-motherhood-in-india-2614163.html',
b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',b'Delhi Publisher is Home Delivering Books to Help Small Shops Survive the Pandemic',b'2020-05-05T18:53:41+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1588601497_bookstore.jpg' width='90' height='62' />With social distancing becoming the new norm, small bookstores in Delhi may be in for a lurch, even if rules were relaxed. """,b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',
b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',b'Delhi Publisher is Home Delivering Books to Help Small Shops Survive the Pandemic',b'2020-05-05T18:53:41+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1588601497_bookstore.jpg' width='90' height='62' />With social distancing becoming the new norm, small bookstores in Delhi may be in for a lurch, even if rules were relaxed. """,b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',
b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',b'Delhi Publisher is Home Delivering Books to Help Small Shops Survive the Pandemic',b'2020-05-05T18:53:41+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1588601497_bookstore.jpg' width='90' height='62' />With social distancing becoming the new norm, small bookstores in Delhi may be in for a lurch, even if rules were relaxed. """,b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',
b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',b'Delhi Publisher is Home Delivering Books to Help Small Shops Survive the Pandemic',b'2020-05-05T18:53:41+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1588601497_bookstore.jpg' width='90' height='62' />With social distancing becoming the new norm, small bookstores in Delhi may be in for a lurch, even if rules were relaxed. """,b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',
b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',b'Delhi Publisher is Home Delivering Books to Help Small Shops Survive the Pandemic',b'2020-05-05T18:53:41+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/05/1588601497_bookstore.jpg' width='90' height='62' />With social distancing becoming the new norm, small bookstores in Delhi may be in for a lurch, even if rules were relaxed. """,b'https://www.news18.com/news/buzz/delhi-publisher-is-home-delivering-books-to-help-small-shops-survive-the-pandemic-2605327.html',
b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',b'Harper Lee Birth Anniversary: 10 Inspiring Quotes from the Pulitzer Prize Winning Author',b'2020-04-28T09:36:36+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/02/harper-lee.jpg' width='90' height='62' />On her 94th birth anniversary, here are some inspiring quotes by acclaimed author Harper Lee. """,b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',
b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',b'Harper Lee Birth Anniversary: 10 Inspiring Quotes from the Pulitzer Prize Winning Author',b'2020-04-28T09:36:36+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/02/harper-lee.jpg' width='90' height='62' />On her 94th birth anniversary, here are some inspiring quotes by acclaimed author Harper Lee. """,b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',
b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',b'Harper Lee Birth Anniversary: 10 Inspiring Quotes from the Pulitzer Prize Winning Author',b'2020-04-28T09:36:36+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/02/harper-lee.jpg' width='90' height='62' />On her 94th birth anniversary, here are some inspiring quotes by acclaimed author Harper Lee. """,b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',
b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',b'Harper Lee Birth Anniversary: 10 Inspiring Quotes from the Pulitzer Prize Winning Author',b'2020-04-28T09:36:36+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/02/harper-lee.jpg' width='90' height='62' />On her 94th birth anniversary, here are some inspiring quotes by acclaimed author Harper Lee. """,b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',
b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',b'Harper Lee Birth Anniversary: 10 Inspiring Quotes from the Pulitzer Prize Winning Author',b'2020-04-28T09:36:36+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/02/harper-lee.jpg' width='90' height='62' />On her 94th birth anniversary, here are some inspiring quotes by acclaimed author Harper Lee. """,b'https://www.news18.com/news/lifestyle/harper-lee-birth-anniversary-10-inspiring-quotes-from-the-pulitzer-prize-winning-author-2595401.html',
b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',b'World Book Day 2020: 5 Texts You Should Read During Quarantine',b'2020-04-23T11:18:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />Lockdown could possibly be the best time to get yourself a book and start reading. What better occasion than World Book Day 2020?""",b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',
b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',b'World Book Day 2020: 5 Texts You Should Read During Quarantine',b'2020-04-23T11:18:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />Lockdown could possibly be the best time to get yourself a book and start reading. What better occasion than World Book Day 2020?""",b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',
b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',b'World Book Day 2020: 5 Texts You Should Read During Quarantine',b'2020-04-23T11:18:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />Lockdown could possibly be the best time to get yourself a book and start reading. What better occasion than World Book Day 2020?""",b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',
b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',b'World Book Day 2020: 5 Texts You Should Read During Quarantine',b'2020-04-23T11:18:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />Lockdown could possibly be the best time to get yourself a book and start reading. What better occasion than World Book Day 2020?""",b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',
b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',b'World Book Day 2020: 5 Texts You Should Read During Quarantine',b'2020-04-23T11:18:52+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2016/07/books-jan18.jpg' width='90' height='62' />Lockdown could possibly be the best time to get yourself a book and start reading. What better occasion than World Book Day 2020?""",b'https://www.news18.com/news/lifestyle/world-book-day-2020-5-texts-you-should-read-during-quarantine-2589061.html',
b'https://www.news18.com/news/lifestyle/actress-author-patricia-bosworth-dies-from-coronavirus-at-86-2565109.html',b'Actress-author Patricia Bosworth Dies from Coronavirus at 86',b'2020-04-05T13:30:41+05:30',"b""<img src='https://images.news18.com/ibnlive/uploads/2020/04/1586073185_patrica.jpg' width='90' height='62' />Patricia Bosworth's stepdaughter, Fia Hatsav, said that pneumonia brought on by the virus was the cause of death. """,b'https://www.news18.com/news/lifestyle/actress-author-patricia-bosworth-dies-from-coronavirus-at-86-2565109.html',
